,N Control(raw),Mean Control(raw),N Case(raw),Mean Case(raw),cohen's d(raw),Fold change(raw),p-value(raw),fdr(raw),N Control(PSM),Mean Control(PSM),N Case(PSM),Mean Case(PSM),cohen's d(PSM),Fold change(PSM),p-value(PSM),fdr(PSM)
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_peroris,16,0.089869375,16,1.2459512499999998,0.3346906480173373,13.864024869428544,0.6630775909437977,0.8343990737713818,21,0.05383190476190477,21,1.8740285714285714,0.4380962572141798,34.812600068997845,0.1655408783675193,0.28832616563349384
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_durum,16,0.000146875,16,0.00572625,0.43784835965333674,38.98723404255319,0.526521015696178,0.7444893931618001,21,0.0,21,0.002036190476190476,0.44777366283964487,inf,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_cardiffensis,16,0.0,16,0.0015275,0.3607306470259836,inf,0.16394023748002984,0.42270865154164555,21,0.0,21,0.002283809523809524,0.4477736628396447,inf,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_oral_taxon_058,16,0.000820625,16,0.001760625,0.17109072377012285,2.1454683929931457,1.0,1.0,21,0.0,21,0.002682857142857143,0.44777366283964504,inf,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum,16,0.13886874999999999,16,0.21024374999999998,0.24866284817410123,1.5139745263063145,0.24063025218762013,0.5363199688588483,21,0.17279142857142857,21,0.22958,0.20262643046978362,1.328653868412785,0.14540724342082745,0.28832616563349384
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_maculosa,16,0.004476875,16,0.0013475,0.2580337970681864,0.30099120480245706,0.6547439883879519,0.8278734083943815,21,0.006863809523809524,21,0.0011723809523809523,0.3984330549125524,0.17080616067711946,0.1886341064944591,0.32638664478975493
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_A12,16,0.025898124999999998,16,0.014694375,0.21653351896153814,0.567391461737095,0.006815486886294299,0.11949820340636004,21,0.0054,21,0.011195714285714286,0.1559300790030043,2.073280423280423,0.1945582103989859,0.33443666231982544
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oulorum,16,0.09737625000000001,16,0.047255000000000005,0.24685528362639209,0.48528260227724934,0.38279688891355035,0.5799264271562528,21,0.16281285714285715,21,0.05414809523809524,0.46539977948156075,0.3325787421725791,0.19599240504261417,0.33471430211823067
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_flavescens,16,15.426965625000001,16,0.698620625,1.2083110230377925,0.04528567976244518,0.0003998744832873228,0.04825210274891189,21,6.751604761904763,21,0.5411438095238095,0.6126150868511867,0.08015039810641136,0.20553962929572756,0.34875433874049255
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_rimae,16,0.12661499999999998,16,0.25888999999999995,0.4242500502733927,2.044702444418118,0.20590744710008313,0.4923059871574715,21,0.2668557142857143,21,0.23495904761904762,0.10269154067775631,0.8804722366465202,0.21528059324129523,0.3629410001439785
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_brachy,16,0.142310625,16,0.5833062499999999,0.4797218917304924,4.098824314769188,0.21175138805058902,0.499186921366767,21,0.21350809523809525,21,0.7157247619047619,0.48785098496379176,3.352213699937774,0.2200918629177785,0.3686889168622659
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus_group,16,0.004316875,16,0.19300187500000002,0.504102979674398,44.70870131750398,0.03404429032418311,0.22657659032882593,21,0.01480095238095238,21,0.35491285714285714,0.6395630453932666,23.979055401840295,0.226752289707854,0.37744210248838983
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_adiacens,16,0.022741875,16,0.032249375,0.21664016117806947,1.4180613955533568,0.8769242903963571,0.994099518854491,21,0.04157904761904762,21,0.02504142857142857,0.45968850602876365,0.602260754042787,0.238080015366267,0.39380530843602657
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_pallens,16,2.9395343750000005,16,0.586485625,0.7026090325370212,0.1995165050587306,0.04208681786087418,0.24597406883133136,21,3.8066757142857144,21,0.4623442857142857,0.7899239769319988,0.12145617867558232,0.2471879317400948,0.40631516279778085
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris,16,0.05456937499999999,16,1.0173237499999999,0.8163348770374997,18.642759789717218,0.014308943863366855,0.15216954287050358,21,0.18089857142857144,21,1.3127914285714286,0.7274814325497636,7.257058019884861,0.2500454672638921,0.40845936577890446
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_181,16,0.1158125,16,0.9518856250000001,0.7570883794136498,8.219195898542903,0.05182957109217698,0.27455174408553784,21,0.15232666666666667,21,1.1461914285714285,0.9036887011452762,7.524561875168028,0.2661183670502849,0.4320316699643514
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_timidum,16,0.003108125,16,0.004903125,0.16439130128078103,1.577518600442389,0.7744902360231952,0.9175267210545061,21,0.0005042857142857143,21,0.006172857142857142,0.4845801468334226,12.240793201133144,0.277188824145537,0.4418221863653105
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Eggerthia|s__Eggerthia_catenaformis,16,0.026236250000000003,16,0.00151,0.41328705111597175,0.05755395683453237,0.18406310490229272,0.4566848734839904,21,0.034723809523809525,21,0.0010138095238095238,0.4682508344101661,0.0291963795940757,0.277188824145537,0.4418221863653105
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Shuttleworthia|s__Shuttleworthia_satelles,16,0.00047187499999999996,16,0.006276875,0.47150408142129613,13.301986754966888,0.5312794198111299,0.7470203701578654,21,0.00023857142857142857,21,0.007487142857142856,0.4998407610988903,31.383233532934128,0.277188824145537,0.4418221863653105
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_asaccharolyticum,16,0.0242075,16,0.01666125,0.1989791768388476,0.6882680987297325,0.1962052424433558,0.47779609965372755,21,0.01509714285714286,21,0.010461904761904763,0.14835564082420485,0.6929724955841534,0.2900967540916668,0.459611122446436
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae,16,0.011349375,16,0.0006425,0.3479569987199415,0.05661104686381408,0.5762867983413401,0.7732827957335329,21,0.01693761904761905,21,0.0004895238095238095,0.4445681831954932,0.0289015715932413,0.2996134737673387,0.4718463688671262
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum,16,1.6817749999999998,16,0.032475000000000004,1.0730218235023647,0.01930995525560792,0.0013611168174505332,0.04825210274891189,21,1.0611585714285714,21,0.03314380952380953,0.6227926710061908,0.031233606754163132,0.3075750518600495,0.48150142047138705
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Candida|s__Candida_albicans,16,0.0,16,0.0001,0.3535533905932738,inf,0.34850142376108484,0.5423424523619249,21,0.0,21,7.61904761904762e-05,0.3086066999241838,inf,0.34090381592813024,0.48727012820162097
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_hominis,16,0.000529375,16,0.004334375,0.37754690698484333,8.18772136953955,0.9216381277422638,1.0,21,0.0,21,0.002665238095238095,0.30860669992418394,inf,0.34090381592813024,0.48727012820162097
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_hongkongensis,16,0.0,16,0.001139375,0.418933081468076,inf,0.16394023748002984,0.42270865154164555,21,0.0,21,0.0007285714285714286,0.30860669992418377,inf,0.34090381592813024,0.48727012820162097
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_actinomycetemcomitans,16,0.0,16,0.005388125,0.3535533905932738,inf,0.34850142376108484,0.5423424523619249,21,0.0,21,0.004105238095238095,0.3086066999241839,inf,0.34090381592813024,0.48727012820162097
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_oral_taxon_820,16,0.0,16,0.000383125,0.35355339059327356,inf,0.34850142376108484,0.5423424523619249,21,0.0,21,0.0002919047619047619,0.3086066999241838,inf,0.34090381592813024,0.48727012820162097
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_jejuni,16,1.7515218750000001,16,0.84869125,0.3881608365459711,0.4845450474319654,0.3836775601718174,0.5799264271562528,21,2.2323461904761905,21,1.5590971428571427,0.21552579613949865,0.6984118993320501,0.32806037911135344,0.48727012820162097
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_sputigena,16,0.042690625,16,0.003465,0.5722962748732854,0.08116536124734645,0.054283995028319265,0.27455174408553784,21,0.00025238095238095233,21,0.00264,0.2901510096757695,10.460377358490568,0.3132320841441957,0.48727012820162097
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_SK643,16,0.000138125,16,0.00162875,0.32241325974950075,11.791855203619908,1.0,1.0,21,0.0,21,0.001240952380952381,0.30860669992418377,inf,0.34090381592813024,0.48727012820162097
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_reuteri,16,0.0035975,16,0.0,0.35355339059327384,0.0,0.34850142376108484,0.5423424523619249,21,0.002740952380952381,21,0.0,0.3086066999241839,0.0,0.34090381592813024,0.48727012820162097
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptoanaerobacter|s__Eubacterium_yurii,16,0.0,16,0.0031475,0.35355339059327373,inf,0.34850142376108484,0.5423424523619249,21,0.0,21,0.0023980952380952382,0.3086066999241838,inf,0.34090381592813024,0.48727012820162097
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_meyeri,16,0.0,16,0.001759375,0.3535533905932738,inf,0.34850142376108484,0.5423424523619249,21,0.0,21,0.0013404761904761905,0.30860669992418377,inf,0.34090381592813024,0.48727012820162097
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_segnis,16,0.5724837500000001,16,0.064378125,0.39475042159883056,0.1124540652900628,0.07512630583516235,0.31384517580841664,21,0.01832857142857143,21,0.09576047619047619,0.36121913812060163,5.224655754741491,0.3259405441811102,0.48727012820162097
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri,16,0.0,16,0.00129375,0.3535533905932737,inf,0.34850142376108484,0.5423424523619249,21,0.0,21,0.0009857142857142857,0.30860669992418377,inf,0.34090381592813024,0.48727012820162097
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_rodentium,16,0.00018625,16,0.008813125,0.34600440070917116,47.31879194630872,1.0,1.0,21,0.0,21,0.006714761904761905,0.30860669992418394,inf,0.34090381592813024,0.48727012820162097
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptoanaerobacter|s__Peptoanaerobacter_stomatis,16,0.000814375,16,0.00249625,0.22646352154052046,3.065234075211052,1.0,1.0,21,0.0,21,0.001901904761904762,0.3086066999241839,inf,0.34090381592813024,0.48727012820162097
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_milleri,16,0.00617,16,0.0108925,0.17075687097749978,1.7653970826580225,0.7429622236559923,0.896325985419844,21,0.0,21,0.00577952380952381,0.30860669992418377,inf,0.34090381592813024,0.48727012820162097
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HPH0090,16,0.011316249999999998,16,0.08692812500000001,0.5681712962510552,7.681707721197395,0.9467966945473807,1.0,21,0.016967142857142858,21,0.1411990476190476,0.7580701940197992,8.32191069574247,0.39424633724611147,0.5604691172742017
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii,16,0.09331125000000001,16,1.49388625,0.7252239863829314,16.00971211938539,0.016335495578977226,0.15216954287050358,21,0.5127133333333332,21,1.2308385714285717,0.45051439638478546,2.4006369474077234,0.40018491639555687,0.5611407776220397
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum,16,0.16551312499999998,16,0.11264750000000001,0.21690432590196762,0.6805955721034209,0.8922080961915225,1.0,21,0.17428809523809524,21,0.12577285714285713,0.17792859865732857,0.7216376825453203,0.39767182744514473,0.5611407776220397
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_somerae,16,2.150968125,16,0.05152,1.0708692755928884,0.023952005332482557,0.004095942523292836,0.082864067971232,21,1.3117404761904758,21,0.054408095238095235,0.5943052415408269,0.0414777894146454,0.4011196433191767,0.5611407776220397
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Stomatobaculum|s__Stomatobaculum_longum,16,0.2851806249999999,16,0.455708125,0.31818361779444987,1.597963133014384,0.2875515065925026,0.5423424523619249,21,0.36820095238095235,21,0.6222395238095239,0.43725585730466565,1.6899454490430952,0.41769905742367275,0.5812426037165394
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_ochracea,16,0.00158125,16,0.022121875,0.5929419187842551,13.990118577075098,0.5211841429464386,0.740926646458991,21,0.0013685714285714286,21,0.014575238095238096,0.4467478832829051,10.649965205288796,0.42982881600937917,0.5949735716340354
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_melaninogenica,16,3.821868125,16,1.727520625,0.6489303568886435,0.4520094803114118,0.05691169057388644,0.27885171864331465,21,1.5483466666666665,21,1.3895790476190475,0.06261766144617024,0.8974599019291852,0.4482676770033417,0.6140333283952024
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sinus,16,0.49667812499999997,16,0.2700025,0.40593896696717413,0.5436166531392942,0.2900575987790712,0.5423424523619249,21,0.19877047619047614,21,0.2618552380952381,0.1465801093636955,1.3173749095630762,0.44741702333064703,0.6140333283952024
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_sp_oral_taxon_215,16,0.4056787500000001,16,0.04966125,0.8212104302971451,0.12241521154361669,0.014000701942799065,0.15216954287050358,21,0.27696714285714286,21,0.047215238095238095,0.5574825727119684,0.17047234414946932,0.4595006516797193,0.6261589191283222
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei,16,0.0615375,16,0.099395,0.23782392895853433,1.615193987406053,0.6820744819457134,0.8468104080043455,21,0.060195238095238086,21,0.1610285714285714,0.4710554409004244,2.675104817656831,0.47063452678090745,0.636958564536864
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_lecithinolyticum,16,0.0031937499999999995,16,0.026049999999999997,0.7892779858002341,8.15655577299413,0.22425757994534534,0.5128673350054419,21,0.01547047619047619,21,0.02121142857142857,0.20141574632874404,1.371090864319133,0.4722696581166862,0.636958564536864
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_diversum,16,0.16566875,16,0.056468125,0.4445761690089568,0.3408495869015732,0.10279544380478631,0.3703452290501206,21,0.09196857142857143,21,0.06726190476190477,0.16826212293235088,0.7313575030807627,0.4795937937803123,0.6406930029703735
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_morbillorum,16,0.16802625,16,0.073853125,0.38094141290437006,0.4395332574523327,0.22261791206967863,0.5128673350054419,21,0.1447990476190476,21,0.09176047619047617,0.1999372579205176,0.6337091141088799,0.47991072846069793,0.6406930029703735
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_vincentii,16,0.0003225,16,0.0036025000000000007,0.7140503602598522,11.170542635658917,0.0599160217571425,0.2865075222205178,21,0.0009828571428571427,21,0.003017142857142857,0.4473989410572354,3.0697674418604657,0.4829259729295404,0.6414622771740865
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_granulosa,16,0.049249375,16,0.002651875,0.3401164409303007,0.05384586098808361,0.455044928716973,0.6685855656567815,21,2.8571428571428567e-05,21,0.0021714285714285715,0.4418647925766004,76.00000000000001,0.49471307216779603,0.6445989172066139
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_sp_oral_taxon_393,16,0.0001475,16,0.005903125,0.3446116745629446,40.021186440677965,1.0,1.0,21,0.00044952380952380954,21,0.008995238095238096,0.42515939618017823,20.010593220338983,0.49471307216779603,0.6445989172066139
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_quentini,16,0.01594375,16,0.001338125,0.4814897297311647,0.08392787142297138,0.08627114342234184,0.32883059014602756,21,0.0030952380952380953,21,0.0020390476190476187,0.16275475263525627,0.6587692307692307,0.49471307216779603,0.6445989172066139
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_multiformis,16,0.007054375,16,0.006255,0.03241347528450409,0.8866837955169664,0.6983436473455027,0.8502980520919778,21,0.010254285714285714,21,0.009531428571428573,0.02437367900056102,0.929506826414043,0.4950911835579316,0.6445989172066139
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_infirmum,16,0.017063125000000002,16,0.14891812499999998,0.3853514224892572,8.727482509798174,0.8540843818817785,0.9884149705418206,21,0.035516666666666676,21,0.2986480952380952,0.5371095658341007,8.408674666487897,0.5032316635192571,0.6519700862343084
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_pleuritidis,16,0.010543125,16,0.174971875,0.9587320915947117,16.59582666429545,0.02091919171627858,0.16671961882973535,21,0.04567761904761905,21,0.13557142857142854,0.6528261598542644,2.968005587815226,0.5072741315942728,0.6525980838248295
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis,16,0.18096624999999997,16,0.00752125,0.7520700931272991,0.04156161715236958,0.0025943728582833777,0.06299182175087016,21,0.011003809523809523,21,0.011381428571428572,0.011971191158942683,1.0343171196122556,0.5086791147684032,0.6525980838248295
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_elongata,16,0.07973249999999998,16,0.025038125,0.39133349632446585,0.3140265889066567,0.08283239932554023,0.3203664856267218,21,0.03647333333333333,21,0.009783333333333333,0.3053551028036615,0.26823249862913545,0.5354027781407311,0.683548207043749
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_infantium,16,0.885455625,16,0.492436875,0.476207493588557,0.5561395298606862,0.2577584208579694,0.5423424523619249,21,0.5979366666666667,21,0.5485185714285714,0.06327306774792889,0.917352291650573,0.5436906935542043,0.6907760985736993
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_oral_taxon_274,16,0.062950625,16,0.14490562499999998,0.3297541476004293,2.3018933489540414,0.009454451481781187,0.14626592586520307,21,0.37359952380952394,21,0.10818761904761905,0.7432546610101358,0.28958179053455496,0.549916762723986,0.6953274451750401
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sp_HMSC71H05,16,0.09548124999999999,16,0.06933500000000001,0.13023020542169889,0.7261635137788834,0.7574123892423551,0.9013550152522145,21,0.05042809523809523,21,0.0553704761904762,0.04515354622823572,1.098008479777902,0.5699407236396852,0.7171981354891732
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis,16,3.075774375,16,18.613503125000005,0.9005779999757026,6.05164776593862,0.5339917474892726,0.7470203701578654,21,1.7147790476190472,21,20.524999523809527,1.001001011353946,11.96947184088135,0.5782417539010674,0.7241789584570509
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_intermedia,16,0.043879375,16,0.05077812499999999,0.0460826474568928,1.15722078994972,0.7349121678105489,0.8907000006183151,21,0.027967142857142857,21,0.07605142857142858,0.2930825190869084,2.719313480104204,0.5873687690678284,0.7321231576532649
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus,16,0.14337562499999998,16,0.05473375,0.4252226516770362,0.38175073343185084,0.4670449904019115,0.6786344335674184,21,0.04075238095238096,21,0.06162523809523811,0.21041598300814715,1.5121874269689182,0.6024584746098598,0.7473895227471374
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_rogosae,16,0.17135375000000003,16,0.034546875,0.351965796754731,0.2016114324898054,0.1185322277070633,0.41018389324944277,21,0.021320476190476192,21,0.025401428571428568,0.041331544789195554,1.1914100015634421,0.6121621742619341,0.7523301487424704
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_dentalis,16,0.0012225,16,0.00132,0.01915995839141789,1.0797546012269938,1.0,1.0,21,0.0018628571428571429,21,0.0010057142857142858,0.16219301138698228,0.5398773006134969,0.6120898800892568,0.7523301487424704
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sp_oral_taxon_078,16,0.016708749999999998,16,0.0373475,0.35290292989335675,2.2352061045859206,0.06732125440404846,0.31384517580841664,21,0.0987804761904762,21,0.04909619047619047,0.5029886351794699,0.49702322128432924,0.6231186336773716,0.7622334914285988
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_wadei,16,0.41257750000000004,16,0.071605625,0.39119178865813997,0.1735567863007556,0.5727827458969388,0.7732827957335329,21,0.6533052380952381,21,0.11701380952380952,0.5128529829808876,0.17911047195178217,0.6550440721338472,0.7975768100518602
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola,16,0.19840437500000005,16,0.554990625,0.307024437425344,2.7972700954805045,0.008750860725225405,0.1438422731708926,21,1.0707042857142859,21,0.16132952380952378,0.9652129258016934,0.15067607925179638,0.6857383052966626,0.8272897903349645
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus,16,0.01395,16,0.28448624999999994,0.560088749314587,20.393279569892467,0.4744830232441849,0.6856540390836298,21,0.01623666666666667,21,0.33071523809523806,0.565545984715926,20.368419509047712,0.6856798566420348,0.8272897903349645
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_denticola,16,0.0716225,16,0.14100437500000002,0.22756160198192948,1.968716185556215,0.511301075290787,0.7308270804428098,21,0.10995714285714285,21,0.26256238095238094,0.37059125619260125,2.3878610714131048,0.6948684778611868,0.8344767565182288
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa,16,0.5417356249999999,16,5.58851875,0.5193974711674912,10.315952084561545,0.093391620185188,0.34594360716485134,21,2.57009,21,4.564032380952381,0.22937826619835294,1.775825897518134,0.7234967038646318,0.8649074232563553
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_sp_oral_taxon_278,16,0.0081525,16,0.119309375,0.4888776813922756,14.634697945415516,0.9054336397066761,1.0,21,0.012843809523809525,21,0.14460809523809526,0.5253923630217321,11.258972267536706,0.7447201912591898,0.8862507253446467
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_tobetsuensis,16,0.159808125,16,0.050152499999999996,0.4180584810727773,0.3138294751909516,0.026134988532548295,0.19817855973356455,21,0.03351666666666667,21,0.07546761904761905,0.23149055011816408,2.2516445265326417,0.7541893673055627,0.8895059050686005
