,N Control(raw),Mean Control(raw),N Case(raw),Mean Case(raw),cohen's d(raw),Fold change(raw),p-value(raw),fdr(raw),N Control(PSM),Mean Control(PSM),N Case(PSM),Mean Case(PSM),cohen's d(PSM),Fold change(PSM),p-value(PSM),fdr(PSM)
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_hirae,5,0.0,403,6.925558312655086e-05,0.07720692990571479,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.00017018292682926829,0.17074334669334335,inf,0.08295018726410626,0.22659563350194883
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_ureolyticus,5,0.0,403,0.0028319602977667497,0.06789688411509949,inf,0.8317829664790644,0.9331610362423738,164,0.0,164,0.001986280487804878,0.17133280283377672,inf,0.08295018726410626,0.22659563350194883
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_prevotii,5,0.0,403,0.0015152357320099257,0.07660107115781317,inf,0.8317829664790644,0.9331610362423738,164,0.0,164,0.0037101219512195123,0.1687811031044445,inf,0.08295018726410626,0.22659563350194883
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_mori,5,0.0,403,0.5342379900744417,0.12395580082916076,inf,0.5451021246793735,0.9331610362423738,164,0.0,164,0.4054289634146342,0.11353414456528858,inf,0.08295018726410626,0.22659563350194883
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides_difficile,5,0.09927,403,2.574178337468983,0.30684954078930654,25.93108026059215,0.6933119640979357,0.9331610362423738,164,0.0024943902439024395,164,1.1396600609756098,0.29662235320887814,456.88923926860264,0.08913258904932665,0.24055060177167673
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paeniclostridium|s__Paeniclostridium_sordellii,5,0.0,403,0.037228362282878416,0.15657334078490062,inf,0.5692575640496171,0.9331610362423738,164,0.0,164,0.00018292682926829268,0.11278922802793885,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,5,13.410028,403,16.30235531017369,0.10560662801410832,1.2156839128280486,0.46092458962289695,0.9331610362423738,164,4.1579182926829175,164,26.227177560975605,0.9441495628665483,6.3077664626383,0.12894265723404733,0.3401643376688217
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_asaccharolytica,5,0.0,403,0.0005073449131513648,0.10515512855419072,inf,0.7270623579115407,0.9331610362423738,164,0.0,164,0.0007810365853658537,0.1561614379892756,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_coccoides,5,0.0,403,0.016068312655086847,0.07208603193633081,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.01549530487804878,0.12825256376078734,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Denitrobacterium|s__Denitrobacterium_detoxificans,5,0.0,403,1.6079404466501242e-05,0.08080102882912754,inf,0.856753899280569,0.9331610362423738,164,0.0,164,3.3536585365853654e-05,0.15615000590336295,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus,5,0.007816,403,0.04032980148883375,0.06486820695948031,5.159902954047307,0.2729128505094286,0.9331610362423738,164,0.002859512195121951,164,0.08007085365853658,0.14049213701899102,28.001577959740704,0.14693151196899565,0.3401643376688217
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Candida|s__Candida_albicans,5,0.0,403,0.08220565756823822,0.06940120111890091,inf,0.7005337018470984,0.9331610362423738,164,0.0,164,0.0017264024390243901,0.11180165633902564,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_pittii,5,0.0,403,0.00019459057071960294,0.0881043433376079,inf,0.8317829664790644,0.9331610362423738,164,0.0,164,0.00022048780487804876,0.1334434188212386,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri,5,0.0,403,5.372208436724566e-05,0.06764937889482155,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.00012213414634146342,0.1388780172716329,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_pasteurii,5,0.0,403,0.2527308188585608,0.055601310471570936,inf,0.6763462030583169,0.9331610362423738,164,0.0,164,0.6186748780487805,0.1222352500624579,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_minutum,5,0.0,403,0.0015480397022332505,0.08299675793055064,inf,0.790723618100718,0.9331610362423738,164,0.0,164,5.451219512195122e-05,0.12064191579130173,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium,5,0.0,403,0.026934615384615383,0.10812163433068832,inf,0.7414257137762091,0.9331610362423738,164,0.0,164,0.02468219512195122,0.11679420122663377,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius,5,0.0,403,0.07850848635235731,0.18800475316260212,inf,0.5451021246793735,0.9331610362423738,164,0.0,164,0.012966951219512196,0.11455345178007247,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_vaginalis,5,0.0023480000000000003,403,0.1990788089330024,0.24005223426690672,84.78654554216455,0.7706129132850321,0.9331610362423738,164,0.0016464634146341466,164,0.133269756097561,0.30270888026416637,80.94304125620324,0.15023614330715213,0.3401643376688217
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis,5,0.0,403,0.014944888337468983,0.15982953726194932,inf,0.5692575640496171,0.9331610362423738,164,0.0,164,0.005570182926829269,0.133959681160895,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_caviae,5,0.0,403,0.11498230769230768,0.10211765229889379,inf,0.6881823742738725,0.9331610362423738,164,0.0,164,0.03147774390243902,0.1105700063362833,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius,5,0.0,403,0.2034460049627792,0.18789573481448266,inf,0.35441540005562255,0.9331610362423738,164,0.0,164,0.0006910975609756097,0.14489347931301313,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus_group,5,0.0,403,0.07562831265508686,0.16860326353263486,inf,0.5951943830628207,0.9331610362423738,164,0.0,164,0.0008959756097560975,0.1305511452516156,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii,5,0.0,403,0.013865781637717121,0.07198785487299293,inf,0.790723618100718,0.9331610362423738,164,0.0,164,0.0011855487804878048,0.12986436772042678,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans,5,0.0,403,0.004348858560794045,0.05631842907459973,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.010686524390243902,0.12429569936589988,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus,5,0.0,403,0.12978640198511163,0.08904332423925491,inf,0.6540114554325474,0.9331610362423738,164,0.0,164,0.0046582317073170735,0.11670482231534152,inf,0.1579334424890958,0.3401643376688217
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_fonticola,5,0.0,403,0.000825210918114144,0.05006076329549515,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0020278048780487806,0.1104315260748464,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,5,0.0,403,0.00874741935483871,0.06422302601231682,inf,0.6763462030583169,0.9331610362423738,164,0.0,164,5.2256097560975604e-05,0.11043152607484634,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,5,0.0,403,0.0007768238213399504,0.0705590040325218,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0006948170731707317,0.11043152607484641,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia|s__Leclercia_adecarboxylata,5,0.0,403,0.006181116625310174,0.0680968340471234,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.003035975609756098,0.1104315260748467,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris,5,0.0,403,0.00840272952853598,0.056491269736717434,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0016692073170731707,0.11043152607484621,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus_niger,5,0.0,403,0.0019541687344913155,0.11898679289535495,inf,0.790723618100718,0.9331610362423738,164,0.0,164,0.0008378048780487804,0.11043152607484648,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_mirabilis,5,0.0,403,8.789081885856079e-05,0.050060763295495116,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.00021597560975609756,0.11043152607484653,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida_group,5,0.0,403,0.0003171712158808933,0.07670926490528075,inf,0.8101109651462733,0.9331610362423738,164,0.0,164,4.329268292682927e-05,0.11043152607484656,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_glucuronolyticum,5,0.0,403,0.0001472456575682382,0.050060763295495164,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0003618292682926829,0.11043152607484662,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis,5,0.0,403,0.017096625310173696,0.14046296141826162,inf,0.7005337018470984,0.9331610362423738,164,0.0,164,0.001241158536585366,0.11043152607484677,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter|s__Asaccharobacter_celatus,5,0.0,403,1.5483870967741936e-05,0.06577767406735807,inf,0.887122735679193,0.9331610362423738,164,0.0,164,2.6646341463414634e-05,0.11043152607484687,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_media,5,0.0,403,0.03532985111662531,0.0955443204485077,inf,0.7730401106791809,0.9331610362423738,164,0.0,164,0.009267378048780488,0.11043152607484653,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens,5,0.0,403,6.550868486352357e-06,0.06057998336896518,inf,0.887122735679193,0.9331610362423738,164,0.0,164,1.2926829268292682e-05,0.11043152607484617,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC034E03,5,0.0,403,0.00010275434243176179,0.05006076329549499,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0002525,0.11043152607484687,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_aphrophilus,5,0.0,403,0.04846545905707197,0.06457411693242605,inf,0.8317829664790644,0.9331610362423738,164,0.0,164,0.0290015243902439,0.1104315260748464,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_aerogenes,5,0.0,403,0.00019178660049627792,0.06805818861821651,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0003040853658536585,0.1104315260748467,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri,5,0.0,403,4.937965260545906e-06,0.050060763295495574,inf,0.928995138759149,0.9331610362423738,164,0.0,164,1.2134146341463415e-05,0.1104315260748471,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,5,0.0,403,0.0014540694789081886,0.11219820221188213,inf,0.713466337514543,0.9331610362423738,164,0.0,164,9.298780487804878e-05,0.11043152607484621,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_nosocomialis,5,0.0,403,0.003580322580645161,0.09616271019207709,inf,0.6881823742738725,0.9331610362423738,164,0.0,164,6.615853658536586e-05,0.11043152607484658,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,5,0.0,403,2.3870967741935483e-05,0.062322714390522206,inf,0.887122735679193,0.9331610362423738,164,0.0,164,1.3475609756097562e-05,0.11043152607484676,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_lugdunensis,5,0.0,403,0.05863858560794044,0.07738691629101709,inf,0.6136484418540572,0.9331610362423738,164,0.0,164,5.481707317073171e-05,0.11043152607484605,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_amycolatum,5,0.0,403,0.010706600496277916,0.05044950771838291,inf,0.856753899280569,0.9331610362423738,164,0.0,164,3.1890243902439025e-05,0.11043152607484655,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_micraerophilus,5,0.0,403,0.0028325062034739454,0.14194886091126632,inf,0.6881823742738725,0.9331610362423738,164,0.0,164,0.0005837195121951219,0.11043152607484685,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_urogenitalis,5,0.0,403,0.12304357320099256,0.11324680265271335,inf,0.5951943830628207,0.9331610362423738,164,0.0,164,0.0019967073170731706,0.11043152607484684,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_liquefaciens,5,0.0,403,0.8653241935483872,0.11487959096384806,inf,0.6881823742738725,0.9331610362423738,164,0.0,164,3.5000000000000004e-05,0.11043152607484717,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_europaeus,5,0.0,403,0.008694962779156329,0.10702212980720713,inf,0.7730401106791809,0.9331610362423738,164,0.0,164,9.018292682926829e-05,0.11043152607484621,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_haemolyticus,5,0.0,403,0.01604697270471464,0.06678780836841162,inf,0.7566913813341898,0.9331610362423738,164,0.0,164,2.878048780487805e-05,0.11043152607484653,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_sp_HMSC062D09,5,0.0,403,0.0004078660049627791,0.11836710947127244,inf,0.7566913813341898,0.9331610362423738,164,0.0,164,1.5487804878048782e-05,0.11043152607484621,inf,0.3202703668332276,0.543489107353356
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila,5,0.0,403,0.0003327295285359802,0.10552508306661286,inf,0.790723618100718,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_181,5,0.0,403,0.0014133002481389579,0.12252259580460981,inf,0.7566913813341898,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_dispersa,5,0.0,403,0.00021245657568238214,0.06980874271848618,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_brenneri,5,0.0,403,0.00032143920595533495,0.07916763695459891,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_portucalensis,5,0.0,403,0.006758387096774194,0.1064039485922106,inf,0.7730401106791809,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans,5,0.0,403,1.573200992555831e-05,0.05006076329549534,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_grimontii,5,0.0,403,6.640198511166254e-05,0.06913704524970289,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_F0442,5,0.0,403,8.43424317617866e-05,0.05272305752639068,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum,5,0.0,403,0.005531761786600496,0.0723930365485085,inf,0.8317829664790644,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_amalonaticus,5,0.0,403,0.08983744416873449,0.09933971331484905,inf,0.7730401106791809,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_flavescens,5,0.0,403,0.0014261538461538463,0.14281510461230407,inf,0.7414257137762091,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_subflava,5,0.0,403,0.00039734491315136474,0.10201411568541514,inf,0.7730401106791809,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_M334,5,0.0,403,0.00043965260545905703,0.07828454894454316,inf,0.790723618100718,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_morbillorum,5,0.0,403,1.349875930521092e-05,0.0826081438857805,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_xiamenensis,5,0.0,403,3.928039702233251e-05,0.050060763295494755,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_oneidensis,5,0.0,403,0.0003668238213399503,0.050060763295495414,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia,5,0.0,403,0.00010096774193548386,0.05006076329549493,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_casseliflavus,5,0.0,403,0.19797349875930526,0.07679287548875272,inf,0.790723618100718,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens,5,0.0,403,0.0008619106699751861,0.050060763295495185,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum,5,0.0,403,0.01414377171215881,0.06304643702650517,inf,0.8317829664790644,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola,5,4.614288,403,3.3829045409429286,0.22606982022445649,0.7331368438517337,0.5357068101481939,0.9331610362423738,164,4.319606707317065,164,6.509283963414638,0.3944802998405543,1.5069158848161885,0.9870467958366017,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae,5,0.6606,403,1.2423554094292806,0.25405352390648317,1.8806470018608548,0.7027138835447182,0.9331610362423738,164,0.8713680487804871,164,2.427405487804879,0.7268356528435141,2.7857407569650112,0.8487346880824702,1.0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_hydrogenalis,5,0.0,403,1.588089330024814e-06,0.05006076329549486,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Cronobacter|s__Cronobacter_sakazakii,5,0.0,403,0.0034702233250620343,0.07216982339461951,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia_amnii,5,0.0,403,2.9404466501240698e-05,0.056467161981785446,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis,5,0.0,403,0.0001176426799007444,0.062221596480946315,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_helleri,5,0.0,403,0.000799032258064516,0.08915460283139862,inf,0.790723618100718,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_simulans,5,0.0,403,1.9007444168734493e-05,0.050060763295495136,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis,5,0.0,403,3.920595533498759e-06,0.05006076329549534,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_allii,5,0.0,403,0.00015694789081885857,0.050060763295495046,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Eukaryota|p__Basidiomycota|c__Malasseziomycetes|o__Malasseziales|f__Malasseziaceae|g__Malassezia|s__Malassezia_sympodialis,5,0.0,403,0.0020263275434243173,0.0500607632954951,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
