,N Control(raw),Mean Control(raw),N Case(raw),Mean Case(raw),cohen's d(raw),Fold change(raw),p-value(raw),fdr(raw),N Control(PSM),Mean Control(PSM),N Case(PSM),Mean Case(PSM),cohen's d(PSM),Fold change(PSM),p-value(PSM),fdr(PSM)
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Kingella|s__Kingella_denitrificans,40,0.00516075,38,0.0,0.2923661813493541,0.0,0.09004426198827757,0.4836781646687219,94,0.006356489361702129,94,0.0,0.3017640571209995,0.0,0.0072598042624835895,0.04073856830484469
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Candida|s__Candida_orthopsilosis,40,0.0073904999999999995,38,0.0,0.326217872730655,0.0,0.09004426198827757,0.4836781646687219,94,0.008003085106382977,94,0.0,0.34172268098331865,0.0,0.007260538407483751,0.04073856830484469
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_rufum,40,0.05383425000000001,38,0.0,0.3424070492239935,0.0,0.014065117581296154,0.2508704084668343,94,0.02600457446808511,94,0.0,0.25299962672822524,0.0,0.007258336089152301,0.04073856830484469
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_nigrescens,40,0.016522750000000003,38,0.046753421052631576,0.2944214268587345,2.829639197629424,0.3156785693178433,0.4836781646687219,94,0.016088829787234044,94,0.056070638297872344,0.35757243315883785,3.485066287565709,0.00802591543918525,0.04445122397087216
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_saprophyticus,40,0.00028974999999999997,38,0.010155,0.439541354314895,35.0474547023296,0.14113579683456126,0.4836781646687219,94,0.00012329787234042553,94,0.00751404255319149,0.43725971003447905,60.94219154443486,0.008809044219944091,0.04817097598754237
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_sputigena,40,0.055272,38,0.0009192105263157895,0.4187467128532643,0.016630672425745216,0.10026586006209041,0.4836781646687219,94,0.06651553191489362,94,0.001114787234042553,0.44621233331593396,0.016759803341404818,0.009684678915285258,0.05229726614254039
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_radiotolerans,40,0.021212500000000002,38,0.0,0.32992812162225776,0.0,0.026079845197308542,0.3313674448599203,94,0.007851808510638299,94,0.0,0.24317797228777205,0.0,0.013206776391744522,0.05332081683395919
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_morbillorum,40,0.018763000000000002,38,0.030572631578947365,0.12911270528013385,1.629410626176377,0.03348734406062078,0.38069822721547836,94,0.040488617021276596,94,0.03680372340425531,0.03360837753061608,0.9089893928684971,0.0121364518815884,0.05332081683395919
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_indicus,40,0.0,38,0.006911052631578946,0.31744477131942084,inf,0.1492771047421113,0.4836781646687219,94,0.0,94,0.008381489361702127,0.3496026244726435,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacteroides|s__Mycobacteroides_abscessus,40,0.0018382500000000003,38,0.0068681578947368425,0.23039998067458975,3.7362480047528037,0.9270674057675482,1.0,94,0.0,94,0.008329468085106382,0.3596011645639121,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis,40,0.0003875,38,0.00861,0.3043343195102902,22.219354838709677,0.5188866765597294,0.6751778441982021,94,0.0,94,0.010441914893617019,0.35172550457342655,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_rhizophila,40,0.42864475,38,0.06743526315789473,0.47461666040866685,0.15732203219074709,0.05367238349357979,0.39299101134282155,94,0.6551424468085106,94,0.07375308510638301,0.5654609315715597,0.11257564742700918,0.010770079232648822,0.05332081683395919
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_prevotii,40,0.0,38,0.00017842105263157892,0.32326283205487927,inf,0.1492771047421113,0.4836781646687219,94,0.0,94,0.00021638297872340426,0.356081443856467,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,40,0.02713525,38,0.04135210526315789,0.13194685719159008,1.5239257151917853,0.11304699725250955,0.4836781646687219,94,0.010410425531914892,94,0.04841553191489361,0.528816133056235,4.650677512313761,0.012177850515673405,0.05332081683395919
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_tetradius,40,0.0,38,0.003761052631578947,0.27725691631348787,inf,0.1492771047421113,0.4836781646687219,94,0.0,94,0.0045612765957446805,0.3049520269445041,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_sp_HMSC078H07,40,0.01130575,38,0.0,0.3413787860380909,0.0,0.048320011413601954,0.38656009130881563,94,0.006687872340425532,94,0.0,0.27820060358477766,0.0,0.013206776391744522,0.05332081683395919
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii,40,0.0,38,0.02549342105263158,0.271119124310391,inf,0.1492771047421113,0.4836781646687219,94,0.0,94,0.030917553191489366,0.29814731929852467,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus,40,0.0,38,0.00655921052631579,0.2703864234181701,inf,0.1492771047421113,0.4836781646687219,94,0.0,94,0.007954787234042552,0.29733525011075673,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Micrococcus|s__Micrococcus_lylae,40,0.00027299999999999997,38,0.0,0.3118003509377457,0.0,0.17097664962791004,0.4836781646687219,94,0.0002910638297872341,94,0.0,0.36730499503960545,0.0,0.013193378499272159,0.05332081683395919
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__Dermabacter|s__Dermabacter_vaginalis,40,0.017917250000000003,38,0.0,0.39432211098168657,0.0,0.014065117581296154,0.2508704084668343,94,0.006206489361702127,94,0.0,0.3662047057430199,0.0,0.013206776391744522,0.05332081683395919
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,40,0.0,38,0.003322631578947368,0.2411052257870292,inf,0.1492771047421113,0.4836781646687219,94,0.0,94,0.0040295744680851064,0.26492303829726527,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae|g__Rubrobacter|s__Rubrobacter_radiotolerans,40,0.0003465,38,0.0,0.22072142786315252,0.0,0.3426053666403447,0.4836781646687219,94,0.0008846808510638298,94,0.0,0.36730499503960534,0.0,0.013193378499272159,0.05332081683395919
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacteriaceae_unclassified|s__Propionibacteriaceae_bacterium_NML_130396,40,0.0,38,0.03789,0.32472299551428513,inf,0.1492771047421113,0.4836781646687219,94,0.0,94,0.045951702127659574,0.3577080530436795,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius,40,0.09893525,38,0.10286736842105262,0.013250216098007687,1.0397443623082028,0.2551175420484816,0.4836781646687219,94,0.07034297872340427,94,0.12475404255319145,0.2011342074998141,1.7735109433414387,0.010844713100571163,0.05332081683395919
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_radiodurans,40,0.00016075,38,0.0028842105263157895,0.3086397797574348,17.942211672259965,0.5188866765597294,0.6751778441982021,94,0.0,94,0.003497872340425532,0.36133274800720433,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_muris,40,0.0,38,0.002295,0.28772790232592443,inf,0.1492771047421113,0.4836781646687219,94,0.0,94,0.0027832978723404257,0.31656941139115613,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum,40,0.0,38,0.019730789473684212,0.33144407020307676,inf,0.1492771047421113,0.4836781646687219,94,0.0,94,0.02392882978723404,0.36519849949619604,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_lugdunensis,40,0.01066875,38,0.12241947368421052,0.4393328983742762,11.474584528104092,0.06344898011275321,0.43507872077316484,94,0.008801276595744681,94,0.12537787234042552,0.43939554880834797,14.24541894309336,0.011960700487487376,0.05332081683395919
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_sp,40,0.0023462500000000002,38,0.0,0.2207214278631519,0.0,0.3426053666403447,0.4836781646687219,94,0.005990425531914894,94,0.0,0.3673049950396053,0.0,0.013193378499272159,0.05332081683395919
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Chroococcidiopsidales|f__Chroococcidiopsidaceae|g__Chroococcidiopsis|s__Chroococcidiopsis_thermalis,40,0.0009527499999999999,38,0.0,0.22072142786315196,0.0,0.3426053666403447,0.4836781646687219,94,0.0024325531914893618,94,0.0,0.3673049950396056,0.0,0.013193378499272159,0.05332081683395919
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,40,0.01966125,38,0.015073684210526316,0.09388185659503574,0.7666696782008425,0.6845344660312367,0.7970859550552406,94,0.02582265957446809,94,0.018280851063829786,0.16591129097166027,0.707938352016413,0.011624245166591302,0.05332081683395919
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_cereus_group,40,0.0,38,0.00398421052631579,0.2735938520537055,inf,0.1492771047421113,0.4836781646687219,94,0.0,94,0.004831914893617022,0.3008905012327371,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_infantium,40,0.0,38,0.0014534210526315789,0.33301528467573366,inf,0.1492771047421113,0.4836781646687219,94,0.0,94,0.001762659574468085,0.3669503463912406,inf,0.01320543632572523,0.05332081683395919
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_glucuronolyticum,40,0.02691799999999999,38,0.025005263157894742,0.026785813896297108,0.9289420892300598,0.9285667727533675,1.0,94,0.01718436170212766,94,0.026223510638297868,0.13653756765300168,1.5260101651055817,0.01651814236029888,0.06607256944119552
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_OV641,40,0.01279525,38,0.009192894736842105,0.07313702986579822,0.7184615178946957,0.7938782878973883,0.8977890585645857,94,0.004277234042553191,94,0.011148829787234044,0.1737522161129742,2.6065512610058206,0.017491318167614005,0.06932338943494724
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_histicola,40,0.06320875000000001,38,0.0026231578947368424,0.2788132063279944,0.04149991725412767,0.26312716339548836,0.4836781646687219,94,0.06651521276595745,94,0.0031812765957446804,0.27144931941657946,0.0478278045495911,0.01816531196049407,0.07125448664245336
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_singulare,40,0.03284,38,0.001766842105263158,0.3224631849556893,0.05380152573882942,0.035082091952565994,0.38656009130881563,94,0.02057659574468085,94,0.0021427659574468085,0.24005146898010707,0.10413607693103091,0.018308444484519265,0.07125448664245336
k__Eukaryota|p__Basidiomycota|c__Malasseziomycetes|o__Malasseziales|f__Malasseziaceae|g__Malassezia|s__Malassezia_sympodialis,40,0.014156750000000001,38,0.021967894736842103,0.15081229798233078,1.5517611554094055,0.7367345406395017,0.8419823321594305,94,0.0021885106382978723,94,0.023574255319148935,0.44971092003269086,10.77182578261715,0.018494772954726096,0.07133698139680066
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_haemolysans,40,0.21894225,38,0.42292736842105255,0.3029120454148065,1.9316845808474725,0.09785117290747505,0.4836781646687219,94,0.2379306382978723,94,0.43006425531914894,0.27319682559885516,1.807519445144929,0.0210953236186788,0.08064760887848886
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_obuense,40,0.10823175,38,0.026998947368421053,0.31633168752161395,0.249454964633031,0.518711741016693,0.6751778441982021,94,0.12099968085106381,94,0.02831744680851064,0.3435270069824537,0.23402910329462803,0.022610296613230774,0.0856811240080324
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium|s__Cutibacterium_avidum,40,0.03170524999999999,38,0.05410657894736842,0.17315518537055186,1.7065495130102566,0.6397918582211052,0.7551641605232717,94,0.01896691489361702,94,0.0654573404255319,0.34937271175809875,3.451132711496503,0.023554892202363214,0.08680874342675089
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Isosphaeraceae|g__Paludisphaera|s__Paludisphaera_borealis,40,0.00014575,38,0.0,0.29878168473548794,0.0,0.17097664962791004,0.4836781646687219,94,0.0002074468085106383,94,0.0,0.33341301143494534,0.0,0.02409792030949798,0.08680874342675089
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Gordoniaceae|g__Gordonia|s__Gordonia_iterans,40,0.0011884999999999999,38,0.0,0.22072142786315252,0.0,0.3426053666403447,0.4836781646687219,94,0.002528723404255319,94,0.0,0.33341301143494556,0.0,0.02409792030949798,0.08680874342675089
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Gordoniaceae|g__Gordonia|s__Gordonia_aichiensis,40,0.00499975,38,0.0,0.36976094279409455,0.0,0.048320011413601954,0.38656009130881563,94,0.003226914893617022,94,0.0,0.28061817361930963,0.0,0.02411353984076414,0.08680874342675089
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus|s__Cupriavidus_sp,40,0.00937725,38,0.0,0.2809886393344194,0.0,0.17097664962791004,0.4836781646687219,94,0.004955851063829787,94,0.0,0.3334130114349453,0.0,0.02409792030949798,0.08680874342675089
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_contaminans,40,0.00023325,38,0.0,0.2898140020628972,0.0,0.17097664962791004,0.4836781646687219,94,0.00022702127659574473,94,0.0,0.3019419265363368,0.0,0.02411025121922719,0.08680874342675089
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_valvarum,40,0.00808225,38,0.0016626315789473685,0.2737175117469589,0.20571395081163893,0.26312716339548836,0.4836781646687219,94,0.011264893617021276,94,0.002016382978723404,0.3225300370431488,0.17899707243365756,0.02800204085301462,0.09917043731193805
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_aeria,40,0.19580550000000002,38,0.18708342105263157,0.01873184099462899,0.9554553935034079,0.924690209190619,1.0,94,0.27939808510638303,94,0.1718148936170213,0.2279340582586061,0.6149465682687174,0.028006466092723243,0.09917043731193805
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_grossiae,40,0.009608,38,0.0019913157894736844,0.32802291013524526,0.20725601472457164,0.18341832364473187,0.4836781646687219,94,0.008785531914893617,94,0.000805,0.34952569885249324,0.09162791824082148,0.028913764275021084,0.10155078184397649
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_448,40,0.10636675,38,0.007894473684210526,0.2117941738958128,0.07421937479720427,0.199417453889702,0.4836781646687219,94,0.13549297872340427,94,0.009574148936170212,0.24553500767096076,0.07066158723777788,0.03021089832584142,0.10440886461410795
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_gingivalis,40,0.0121365,38,0.035244736842105266,0.18339636971270676,2.904028084052673,0.13120657554887288,0.4836781646687219,94,0.019085744680851065,94,0.041946170212765956,0.16120203034458613,2.1977748793239913,0.03013659481439406,0.10440886461410795
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_hominis,40,0.0565605,38,0.021370526315789475,0.19798040881740245,0.3778348196318893,0.2718257747451156,0.4836781646687219,94,0.04022202127659575,94,0.025917446808510637,0.10111710895027286,0.6443596315133817,0.031237580914179233,0.10710027742004308
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_SG_bin4,40,0.09756299999999998,38,0.021588684210526315,0.6475187950919101,0.22127942160989636,0.0026757204866881983,0.11559112502493017,94,0.04968712765957447,94,0.026035212765957445,0.3256835358512162,0.5239830513917941,0.034198986146831555,0.11633040957032467
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Chryseobacterium|s__Chryseobacterium_hominis,40,0.020260000000000004,38,0.011869473684210527,0.1765854521876828,0.5858575362394138,0.9880789564727175,1.0,94,0.013168085106382978,94,0.014394893617021278,0.02947407598227754,1.0931652932622395,0.03477656269678451,0.11737089910164772
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus_group,40,0.0236525,38,0.0007328947368421052,0.47804800033972994,0.030985931163390983,0.05169060231169597,0.39299101134282155,94,0.007767872340425534,94,0.0008888297872340425,0.31912267091940194,0.11442384069681445,0.0362847215770937,0.1205913981459377
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Candida|s__Candida_parapsilosis,40,0.03724225,38,4.131578947368421e-05,0.3603893026234888,0.0011093795212073442,0.09573115238419319,0.4836781646687219,94,0.02436234042553192,94,5.0106382978723405e-05,0.310508027101108,0.0020567146712313212,0.03628907814576829,0.1205913981459377
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Eikenella|s__Eikenella_sp_NML130454,40,0.0022935,38,0.0,0.22072142786315227,0.0,0.3426053666403447,0.4836781646687219,94,0.0039038297872340424,94,0.0,0.2965522928782502,0.0,0.04433854645485731,0.12688888740372214
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_nodatum,40,0.0027335000000000003,38,0.0,0.22072142786315224,0.0,0.3426053666403447,0.4836781646687219,94,0.004652765957446809,94,0.0,0.2965522928782501,0.0,0.04433854645485731,0.12688888740372214
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__Dermabacter|s__Dermabacter_hominis,40,0.10886150000000001,38,0.0021557894736842103,0.29179968141594936,0.01980304766776326,0.012686383291870737,0.2508704084668343,94,0.02728127659574468,94,0.0026144680851063833,0.2653972142240762,0.09583378827346323,0.04413561737071962,0.12688888740372214
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47,40,0.0009405,38,0.004158157894736843,0.25415832139131683,4.421220515403341,0.9138560541327767,1.0,94,0.0029556382978723414,94,0.005042872340425532,0.1461220869673053,1.706187236799481,0.04165361834422931,0.12688888740372214
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae|g__Ochrobactrum|s__Ochrobactrum_anthropi,40,0.00045025,38,0.0,0.22072142786315224,0.0,0.3426053666403447,0.4836781646687219,94,0.0007663829787234043,94,0.0,0.29655229287825025,0.0,0.04433854645485731,0.12688888740372214
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_cohnii,40,0.07788425,38,0.014168947368421054,0.35523608076741386,0.18192314066606602,0.317863978788984,0.4836781646687219,94,0.13775382978723408,94,0.017183617021276593,0.5705782063743167,0.12474148303402766,0.03911062968510364,0.12688888740372214
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Filifactor|s__Filifactor_alocis,40,0.003049,38,0.0,0.22072142786315227,0.0,0.3426053666403447,0.4836781646687219,94,0.005189787234042553,94,0.0,0.29655229287825036,0.0,0.04433854645485731,0.12688888740372214
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella|s__Tannerella_forsythia,40,0.0035475,38,0.0,0.22072142786315227,0.0,0.3426053666403447,0.4836781646687219,94,0.006038297872340425,94,0.0,0.2965522928782503,0.0,0.04433854645485731,0.12688888740372214
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Pseudoglutamicibacter|s__Pseudoglutamicibacter_cumminsii,40,0.0006435,38,0.0,0.22072142786315224,0.0,0.3426053666403447,0.4836781646687219,94,0.0010953191489361702,94,0.0,0.29655229287825025,0.0,0.04433854645485731,0.12688888740372214
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_jensenii,40,0.0049375,38,0.0,0.2207214278631523,0.0,0.3426053666403447,0.4836781646687219,94,0.008404255319148936,94,0.0,0.2965522928782502,0.0,0.04433854645485731,0.12688888740372214
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella|s__Tannerella_sp_oral_taxon_HOT_286,40,0.0077585,38,0.03649578947368421,0.18149168559514867,4.703974927329279,0.16123231782457004,0.4836781646687219,94,0.013205957446808511,94,0.044260851063829786,0.17630187715580292,3.351582135722111,0.04406048334931662,0.12688888740372214
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_denticola,40,0.00569125,38,0.0,0.22072142786315227,0.0,0.3426053666403447,0.4836781646687219,94,0.009687234042553191,94,0.0,0.29655229287825036,0.0,0.04433854645485731,0.12688888740372214
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_dispersa,40,0.011193,38,0.0,0.2366735050683575,0.0,0.17097664962791004,0.4836781646687219,94,0.017753617021276598,94,0.0,0.2965522928782503,0.0,0.04433854645485731,0.12688888740372214
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_rectus,40,0.00142625,38,0.0,0.2207214278631522,0.0,0.3426053666403447,0.4836781646687219,94,0.002427659574468085,94,0.0,0.2965522928782501,0.0,0.04433854645485731,0.12688888740372214
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Tepidimonas|s__Tepidimonas_fonticaldi,40,0.0014585000000000002,38,0.0,0.22072142786315227,0.0,0.3426053666403447,0.4836781646687219,94,0.002482553191489362,94,0.0,0.29655229287825025,0.0,0.04433854645485731,0.12688888740372214
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_oculi,40,0.0,38,0.0038844736842105266,0.27926559350826846,inf,0.1492771047421113,0.4836781646687219,94,0.0,94,0.004136702127659575,0.2728060577451487,inf,0.044347759204774045,0.12688888740372214
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis,40,0.09472125,38,0.033791578947368416,0.3350292158349973,0.35674760359864777,0.3076469121201293,0.4836781646687219,94,0.07825872340425533,94,0.04098127659574467,0.23951101170811806,0.5236640059160014,0.041238897848290754,0.12688888740372214
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_saphenum,40,0.00109025,38,0.0,0.22072142786315224,0.0,0.3426053666403447,0.4836781646687219,94,0.001855744680851064,94,0.0,0.29655229287825047,0.0,0.04433854645485731,0.12688888740372214
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylorubrum|s__Methylorubrum_populi,40,0.039473749999999995,38,0.0,0.33319491715509714,0.0,0.048320011413601954,0.38656009130881563,94,0.014248617021276595,94,0.0,0.22357111670460494,0.0,0.04435236573602325,0.12688888740372214
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Catonella|s__Catonella_morbi,40,0.0006720000000000001,38,0.0,0.22072142786315227,0.0,0.3426053666403447,0.4836781646687219,94,0.0011438297872340426,94,0.0,0.29655229287825036,0.0,0.04433854645485731,0.12688888740372214
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_F0091,40,0.0006720000000000001,38,0.0,0.22072142786315227,0.0,0.3426053666403447,0.4836781646687219,94,0.0011438297872340426,94,0.0,0.29655229287825036,0.0,0.04433854645485731,0.12688888740372214
